Start Time,Duration,Title,Device Type,Country,Show Title,Genre,Media Type
2017-09-13 18:24:00-04:00,0 days 00:39:56,The Fosters: Season 4: Cruel and Unusual (Episode 13),Safari MAC (Cadmium),US (United States),The Fosters,Teen Drama,Series
2017-09-13 17:52:00-04:00,0 days 00:31:42,The Fosters: Season 4: Dream a Little Dream (Episode 12),Safari MAC (Cadmium),US (United States),The Fosters,Teen Drama,Series
2017-09-13 17:14:00-04:00,0 days 00:38:08,The Fosters: Season 4: Insult to Injury (Episode 11),Safari MAC (Cadmium),US (United States),The Fosters,Teen Drama,Series
2017-09-13 12:05:00-04:00,0 days 00:25:20,The Fosters: Season 4: Collateral Damage (Episode 10),Safari MAC (Cadmium),US (United States),The Fosters,Teen Drama,Series
2017-09-13 00:35:00-04:00,0 days 00:15:06,The Fosters: Season 4: Collateral Damage (Episode 10),Safari MAC (Cadmium),US (United States),The Fosters,Teen Drama,Series
2017-09-13 00:02:00-04:00,0 days 00:18:22,The Fosters: Season 4: New York (Episode 9),Safari MAC (Cadmium),US (United States),The Fosters,Teen Drama,Series
2017-09-12 23:53:00-04:00,0 days 00:08:07,The Fosters: Season 4: Girl Code (Episode 8),Safari MAC (Cadmium),US (United States),The Fosters,Teen Drama,Series
2017-09-12 23:29:00-04:00,0 days 00:23:58,The Fosters: Season 4: Highs & Lows (Episode 7),Safari MAC (Cadmium),US (United States),The Fosters,Teen Drama,Series
2017-09-12 23:08:00-04:00,0 days 00:20:22,The Fosters: Season 4: Justify (Episode 6),Safari MAC (Cadmium),US (United States),The Fosters,Teen Drama,Series
2017-09-12 22:33:00-04:00,0 days 00:34:35,The Fosters: Season 4: Forty (Episode 5),Safari MAC (Cadmium),US (United States),The Fosters,Teen Drama,Series
2017-09-12 21:55:00-04:00,0 days 00:38:47,The Fosters: Season 4: Now for Then (Episode 4),Safari MAC (Cadmium),US (United States),The Fosters,Teen Drama,Series
2017-09-12 21:22:00-04:00,0 days 00:32:37,The Fosters: Season 4: Trust (Episode 3),Safari MAC (Cadmium),US (United States),The Fosters,Teen Drama,Series
2017-09-12 21:13:00-04:00,0 days 00:08:55,The Fosters: Season 4: Safe (Episode 2),Safari MAC (Cadmium),US (United States),The Fosters,Teen Drama,Series
2017-09-12 21:11:00-04:00,0 days 00:01:47,The Fosters: Season 4: Potential Energy (Episode 1),Safari MAC (Cadmium),US (United States),The Fosters,Teen Drama,Series
2017-09-12 20:32:00-04:00,0 days 00:39:13,The Fosters: Season 3: Kingdom Come (Episode 20),Safari MAC (Cadmium),US (United States),The Fosters,Teen Drama,Series
2017-09-12 20:21:00-04:00,0 days 00:10:28,The Fosters: Season 3: The Show (Episode 19),Safari MAC (Cadmium),US (United States),The Fosters,Teen Drama,Series
2017-09-12 19:39:00-04:00,0 days 00:41:26,The Fosters: Season 3: Rehearsal (Episode 18),Safari MAC (Cadmium),US (United States),The Fosters,Teen Drama,Series
2017-09-12 01:33:00-04:00,0 days 00:41:10,The Fosters: Season 3: Sixteen (Episode 17),Safari MAC (Cadmium),US (United States),The Fosters,Teen Drama,Series
2017-09-12 00:39:00-04:00,0 days 00:39:55,The Fosters: Season 3: EQ (Episode 16),Safari MAC (Cadmium),US (United States),The Fosters,Teen Drama,Series
2017-09-11 23:59:00-04:00,0 days 00:39:31,The Fosters: Season 3: Minor Offenses (Episode 15),Safari MAC (Cadmium),US (United States),The Fosters,Teen Drama,Series
2017-09-11 23:18:00-04:00,0 days 00:40:54,The Fosters: Season 3: Under Water (Episode 14),Safari MAC (Cadmium),US (United States),The Fosters,Teen Drama,Series
2017-09-11 22:37:00-04:00,0 days 00:40:43,The Fosters: Season 3: If and When (Episode 13),Safari MAC (Cadmium),US (United States),The Fosters,Teen Drama,Series
2017-09-11 21:56:00-04:00,0 days 00:41:02,The Fosters: Season 3: Mixed Messages (Episode 12),Safari MAC (Cadmium),US (United States),The Fosters,Teen Drama,Series
2017-09-11 21:15:00-04:00,0 days 00:40:59,The Fosters: Season 3: First Impressions (Episode 11),Safari MAC (Cadmium),US (United States),The Fosters,Teen Drama,Series
2017-09-11 20:05:00-04:00,0 days 00:41:56,The Fosters: Season 3: Lucky (Episode 10),Safari MAC (Cadmium),US (United States),The Fosters,Teen Drama,Series
2017-09-11 19:53:00-04:00,0 days 00:12:09,The Fosters: Season 3: Idyllwild (Episode 9),Safari MAC (Cadmium),US (United States),The Fosters,Teen Drama,Series
2017-09-11 18:18:00-04:00,0 days 00:29:37,The Fosters: Season 3: Idyllwild (Episode 9),Safari MAC (Cadmium),US (United States),The Fosters,Teen Drama,Series
2017-09-11 17:30:00-04:00,0 days 00:41:15,The Fosters: Season 3: Daughters (Episode 8),Safari MAC (Cadmium),US (United States),The Fosters,Teen Drama,Series
2017-09-11 16:49:00-04:00,0 days 00:41:05,"The Fosters: Season 3: Faith, Hope, Love (Episode 7)",Safari MAC (Cadmium),US (United States),The Fosters,Teen Drama,Series
2017-09-11 16:08:00-04:00,0 days 00:40:56,The Fosters: Season 3: It's My Party (Episode 6),Safari MAC (Cadmium),US (United States),The Fosters,Teen Drama,Series
2017-09-11 15:26:00-04:00,0 days 00:40:15,The Fosters: Season 3: Going South (Episode 5),Safari MAC (Cadmium),US (United States),The Fosters,Teen Drama,Series
2017-09-11 14:28:00-04:00,0 days 00:41:34,The Fosters: Season 3: More Than Words (Episode 4),Safari MAC (Cadmium),US (United States),The Fosters,Teen Drama,Series
2017-09-11 02:21:00-04:00,0 days 00:41:15,The Fosters: Season 3: D√©j√† Vu (Episode 3),Safari MAC (Cadmium),US (United States),The Fosters,Teen Drama,Series
2017-09-11 01:40:00-04:00,0 days 00:40:46,The Fosters: Season 3: Father's Day (Episode 2),Safari MAC (Cadmium),US (United States),The Fosters,Teen Drama,Series
2017-09-11 00:58:00-04:00,0 days 00:42:02,The Fosters: Season 3: Wreckage (Episode 1),Safari MAC (Cadmium),US (United States),The Fosters,Teen Drama,Series
2017-09-11 00:19:00-04:00,0 days 00:38:49,The Fosters: Season 2: The End of the Beginning (Episode 21),Safari MAC (Cadmium),US (United States),The Fosters,Teen Drama,Series
2017-09-10 23:28:00-04:00,0 days 00:39:17,The Fosters: Season 2: Not That Kind of Girl (Episode 20),Safari MAC (Cadmium),US (United States),The Fosters,Teen Drama,Series
2017-09-10 23:17:00-04:00,0 days 00:10:37,The Fosters: Season 2: Justify the Means (Episode 19),Safari MAC (Cadmium),US (United States),The Fosters,Teen Drama,Series
2017-09-10 23:11:00-04:00,0 days 00:05:41,The Fosters: Season 2: Now Hear This (Episode 18),Safari MAC (Cadmium),US (United States),The Fosters,Teen Drama,Series
2017-09-10 22:58:00-04:00,0 days 00:13:10,The Fosters: Season 2: The Silence She Keeps (Episode 17),Safari MAC (Cadmium),US (United States),The Fosters,Teen Drama,Series
2017-09-10 22:48:00-04:00,0 days 00:09:30,The Fosters: Season 2: If You Only Knew (Episode 16),Safari MAC (Cadmium),US (United States),The Fosters,Teen Drama,Series
2017-09-10 22:42:00-04:00,0 days 00:05:57,The Fosters: Season 2: Light of Day (Episode 15),Safari MAC (Cadmium),US (United States),The Fosters,Teen Drama,Series
2017-09-10 22:35:00-04:00,0 days 00:06:14,The Fosters: Season 2: Mother Nature (Episode 14),Safari MAC (Cadmium),US (United States),The Fosters,Teen Drama,Series
2017-09-10 22:21:00-04:00,0 days 00:11:14,The Fosters: Season 2: Stay (Episode 13),Safari MAC (Cadmium),US (United States),The Fosters,Teen Drama,Series
2017-09-10 22:01:00-04:00,0 days 00:20:09,The Fosters: Season 2: Over/Under (Episode 12),Safari MAC (Cadmium),US (United States),The Fosters,Teen Drama,Series
2017-09-10 21:59:00-04:00,0 days 00:01:49,The Fosters: Season 2: Christmas Past (Episode 11),Safari MAC (Cadmium),US (United States),The Fosters,Teen Drama,Series
2017-09-10 21:31:00-04:00,0 days 00:28:20,The Fosters: Season 2: Someone's Little Sister (Episode 10),Safari MAC (Cadmium),US (United States),The Fosters,Teen Drama,Series
2017-09-10 21:22:00-04:00,0 days 00:06:53,Quantico: Season 2: RESISTANCE (Episode 22),Safari MAC (Cadmium),US (United States),Quantico,Crime,Series
2017-09-10 20:43:00-04:00,0 days 00:33:57,Quantico: Season 2: RESISTANCE (Episode 22),Safari MAC (Cadmium),US (United States),Quantico,Crime,Series
2017-09-10 20:00:00-04:00,0 days 00:41:41,Quantico: Season 2: RAINBOW (Episode 21),Safari MAC (Cadmium),US (United States),Quantico,Crime,Series
2017-09-10 19:18:00-04:00,0 days 00:42:04,Quantico: Season 2: GLOBALREACH (Episode 20),Safari MAC (Cadmium),US (United States),Quantico,Crime,Series
2017-09-10 18:36:00-04:00,0 days 00:41:53,Quantico: Season 2: MHORDER (Episode 19),Safari MAC (Cadmium),US (United States),Quantico,Crime,Series
2017-09-10 17:53:00-04:00,0 days 00:42:42,Quantico: Season 2: KUMONK (Episode 18),Safari MAC (Cadmium),US (United States),Quantico,Crime,Series
2017-09-05 23:24:00-04:00,0 days 00:41:05,Quantico: Season 2: ODYOKE (Episode 17),Safari MAC (Cadmium),US (United States),Quantico,Crime,Series
2017-09-05 22:41:00-04:00,0 days 00:41:55,Quantico: Season 2: MKTOPAZ (Episode 16),Safari MAC (Cadmium),US (United States),Quantico,Crime,Series
2017-09-05 22:09:00-04:00,0 days 00:32:25,Quantico: Season 2: MOCKINGBIRD (Episode 15),Safari MAC (Cadmium),US (United States),Quantico,Crime,Series
2017-09-05 21:55:00-04:00,0 days 00:09:18,Quantico: Season 2: MOCKINGBIRD (Episode 15),Safari MAC (Cadmium),US (United States),Quantico,Crime,Series
2017-09-05 21:10:00-04:00,0 days 00:42:29,Quantico: Season 2: LNWILT (Episode 14),Safari MAC (Cadmium),US (United States),Quantico,Crime,Series
2017-09-05 01:35:00-04:00,0 days 00:41:50,Quantico: Season 2: EPICSHELTER (Episode 13),Safari MAC (Cadmium),US (United States),Quantico,Crime,Series
2017-09-05 01:30:00-04:00,0 days 00:04:11,Quantico: Season 2: FALLENORACLE (Episode 12),Safari MAC (Cadmium),US (United States),Quantico,Crime,Series
2017-09-05 00:39:00-04:00,0 days 00:36:52,Quantico: Season 2: FALLENORACLE (Episode 12),Safari MAC (Cadmium),US (United States),Quantico,Crime,Series
2017-09-04 23:49:00-04:00,0 days 00:41:57,Quantico: Season 2: ZRTORCH (Episode 11),Safari MAC (Cadmium),US (United States),Quantico,Crime,Series
2017-09-04 23:08:00-04:00,0 days 00:41:31,Quantico: Season 2: JMPALM (Episode 10),Safari MAC (Cadmium),US (United States),Quantico,Crime,Series
2017-09-04 22:39:00-04:00,0 days 00:26:23,Quantico: Season 2: CLEOPATRA (Episode 9),Safari MAC (Cadmium),US (United States),Quantico,Crime,Series
2017-09-04 17:41:00-04:00,0 days 00:16:15,Quantico: Season 2: CLEOPATRA (Episode 9),Safari MAC (Cadmium),US (United States),Quantico,Crime,Series
2017-09-04 01:32:00-04:00,0 days 00:41:59,Quantico: Season 2: ODENVY (Episode 8),Safari MAC (Cadmium),US (United States),Quantico,Crime,Series
2017-09-04 00:33:00-04:00,0 days 00:42:01,Quantico: Season 2: LCFLUTTER (Episode 7),Safari MAC (Cadmium),US (United States),Quantico,Crime,Series
2017-09-03 23:47:00-04:00,0 days 00:42:27,Quantico: Season 2: AQUILINE (Episode 6),Safari MAC (Cadmium),US (United States),Quantico,Crime,Series
2017-09-03 22:50:00-04:00,0 days 00:44:30,Quantico: Season 2: KMFORGET (Episode 5),Safari MAC (Cadmium),US (United States),Quantico,Crime,Series
2017-09-03 22:08:00-04:00,0 days 00:42:44,Quantico: Season 2: KUBARK (Episode 4),Safari MAC (Cadmium),US (United States),Quantico,Crime,Series
2017-09-03 16:25:00-04:00,0 days 00:00:01,Criminal Minds: Season 2: The Big Game (Episode 14),Safari MAC (Cadmium),US (United States),Criminal Minds,Crime,Series
2017-09-03 15:41:00-04:00,0 days 00:43:51,Criminal Minds: Season 2: No Way Out (Episode 13),Safari MAC (Cadmium),US (United States),Criminal Minds,Crime,Series
2017-09-03 14:57:00-04:00,0 days 00:43:46,"Criminal Minds: Season 2: Profiler, Profiled (Episode 12)",Safari MAC (Cadmium),US (United States),Criminal Minds,Crime,Series
2017-09-03 13:59:00-04:00,0 days 00:43:47,"Criminal Minds: Season 2: Sex, Birth, Death (Episode 11)",Safari MAC (Cadmium),US (United States),Criminal Minds,Crime,Series
2017-09-03 00:43:00-04:00,0 days 00:00:01,"Criminal Minds: Season 2: Sex, Birth, Death (Episode 11)",Safari MAC (Cadmium),US (United States),Criminal Minds,Crime,Series
2017-09-02 23:59:00-04:00,0 days 00:43:21,Criminal Minds: Season 2: Lessons Learned (Episode 10),Safari MAC (Cadmium),US (United States),Criminal Minds,Crime,Series
2017-09-02 23:15:00-04:00,0 days 00:44:07,Criminal Minds: Season 2: The Last Word (Episode 9),Safari MAC (Cadmium),US (United States),Criminal Minds,Crime,Series
2017-09-02 22:21:00-04:00,0 days 00:44:15,Criminal Minds: Season 2: Empty Planet (Episode 8),Safari MAC (Cadmium),US (United States),Criminal Minds,Crime,Series
2017-09-02 21:37:00-04:00,0 days 00:44:02,Criminal Minds: Season 2: North Mammon (Episode 7),Safari MAC (Cadmium),US (United States),Criminal Minds,Crime,Series
2017-09-02 20:53:00-04:00,0 days 00:43:06,Criminal Minds: Season 2: The Boogeyman (Episode 6),Safari MAC (Cadmium),US (United States),Criminal Minds,Crime,Series
2017-09-02 20:08:00-04:00,0 days 00:44:22,Criminal Minds: Season 2: Aftermath (Episode 5),Safari MAC (Cadmium),US (United States),Criminal Minds,Crime,Series
2017-09-02 19:18:00-04:00,0 days 00:42:06,Criminal Minds: Season 2: Psychodrama (Episode 4),Safari MAC (Cadmium),US (United States),Criminal Minds,Crime,Series
2017-09-02 18:49:00-04:00,0 days 00:28:40,Criminal Minds: Season 2: The Perfect Storm (Episode 3),Safari MAC (Cadmium),US (United States),Criminal Minds,Crime,Series
2017-09-02 14:53:00-04:00,0 days 00:10:42,Criminal Minds: Season 2: The Perfect Storm (Episode 3),Safari MAC (Cadmium),US (United States),Criminal Minds,Crime,Series
2017-08-28 21:49:00-04:00,0 days 00:04:49,Criminal Minds: Season 2: The Perfect Storm (Episode 3),Safari MAC (Cadmium),US (United States),Criminal Minds,Crime,Series
2017-08-28 00:48:00-04:00,0 days 00:42:38,Criminal Minds: Season 2: P911 (Episode 2),Safari MAC (Cadmium),US (United States),Criminal Minds,Crime,Series
2017-08-27 22:33:00-04:00,0 days 00:00:07,Criminal Minds: Season 2: P911 (Episode 2),Safari MAC (Cadmium),US (United States),Criminal Minds,Crime,Series
2017-08-27 21:45:00-04:00,0 days 00:41:51,Criminal Minds: Season 2: The Fisher King: Part 2 (Episode 1),Safari MAC (Cadmium),US (United States),Criminal Minds,Crime,Series
2017-08-27 20:44:00-04:00,0 days 00:42:27,Criminal Minds: Season 1: The Fisher King: Part 1 (Episode 22),Safari MAC (Cadmium),US (United States),Criminal Minds,Crime,Series
2017-08-27 19:50:00-04:00,0 days 00:44:19,Criminal Minds: Season 1: Secrets and Lies (Episode 21),Safari MAC (Cadmium),US (United States),Criminal Minds,Crime,Series
2017-08-27 18:58:00-04:00,0 days 00:42:23,Criminal Minds: Season 1: Charm and Harm (Episode 20),Safari MAC (Cadmium),US (United States),Criminal Minds,Crime,Series
2017-08-27 18:15:00-04:00,0 days 00:42:41,Criminal Minds: Season 1: Machismo (Episode 19),Safari MAC (Cadmium),US (United States),Criminal Minds,Crime,Series
2017-08-27 17:31:00-04:00,0 days 00:43:46,Criminal Minds: Season 1: Somebody's Watching (Episode 18),Safari MAC (Cadmium),US (United States),Criminal Minds,Crime,Series
2017-08-27 16:53:00-04:00,0 days 00:38:07,Criminal Minds: Season 1: A Real Rain (Episode 17),Safari MAC (Cadmium),US (United States),Criminal Minds,Crime,Series
2017-08-27 16:28:00-04:00,0 days 00:05:45,Criminal Minds: Season 1: A Real Rain (Episode 17),Safari MAC (Cadmium),US (United States),Criminal Minds,Crime,Series
2017-08-27 15:45:00-04:00,0 days 00:42:34,Grey's Anatomy: Season 13: Ring of Fire (Episode 24),Safari MAC (Cadmium),US (United States),Grey's Anatomy,Medical Drama,Series
2017-08-27 02:38:00-04:00,0 days 00:17:49,Grey's Anatomy: Season 13: True Colors (Episode 23),Safari MAC (Cadmium),US (United States),Grey's Anatomy,Medical Drama,Series
2017-08-26 20:30:00-04:00,0 days 00:23:22,Grey's Anatomy: Season 13: True Colors (Episode 23),Safari MAC (Cadmium),US (United States),Grey's Anatomy,Medical Drama,Series
2017-08-26 19:34:00-04:00,0 days 00:41:25,Grey's Anatomy: Season 13: Leave it Inside (Episode 22),Safari MAC (Cadmium),US (United States),Grey's Anatomy,Medical Drama,Series
2017-08-26 18:40:00-04:00,0 days 00:42:11,Grey's Anatomy: Season 13: Don't Stop Me Now (Episode 21),Safari MAC (Cadmium),US (United States),Grey's Anatomy,Medical Drama,Series
2017-08-26 17:58:00-04:00,0 days 00:40:38,Grey's Anatomy: Season 13: In the Air Tonight (Episode 20),Safari MAC (Cadmium),US (United States),Grey's Anatomy,Medical Drama,Series
2017-08-26 17:16:00-04:00,0 days 00:41:08,Grey's Anatomy: Season 13: What's Inside (Episode 19),Safari MAC (Cadmium),US (United States),Grey's Anatomy,Medical Drama,Series
2017-08-26 16:35:00-04:00,0 days 00:41:45,"Grey's Anatomy: Season 13: Be Still, My Soul (Episode 18)",Safari MAC (Cadmium),US (United States),Grey's Anatomy,Medical Drama,Series
2017-08-26 15:52:00-04:00,0 days 00:42:20,Grey's Anatomy: Season 13: Til I Hear it From You (Episode 17),Safari MAC (Cadmium),US (United States),Grey's Anatomy,Medical Drama,Series
2017-08-26 15:52:00-04:00,0 days 00:00:05,Grey's Anatomy: Season 13: Who Is He (And What Is He to You?) (Episode 16),Safari MAC (Cadmium),US (United States),Grey's Anatomy,Medical Drama,Series
2017-08-24 23:56:00-04:00,0 days 00:42:34,Grey's Anatomy: Season 13: Who Is He (And What Is He to You?) (Episode 16),Safari MAC (Cadmium),US (United States),Grey's Anatomy,Medical Drama,Series
2017-08-24 23:13:00-04:00,0 days 00:42:31,Grey's Anatomy: Season 13: Civil War (Episode 15),Safari MAC (Cadmium),US (United States),Grey's Anatomy,Medical Drama,Series
2017-08-24 23:12:00-04:00,0 days 00:01:17,Grey's Anatomy: Season 13: Back Where You Belong (Episode 14),Safari MAC (Cadmium),US (United States),Grey's Anatomy,Medical Drama,Series
2017-08-24 23:11:00-04:00,0 days 00:00:58,Grey's Anatomy: Season 13: It Only Gets Much Worse (Episode 13),Safari MAC (Cadmium),US (United States),Grey's Anatomy,Medical Drama,Series
2017-08-24 23:10:00-04:00,0 days 00:00:35,Grey's Anatomy: Season 13: None of Your Business (Episode 12),Safari MAC (Cadmium),US (United States),Grey's Anatomy,Medical Drama,Series
2017-08-24 23:09:00-04:00,0 days 00:01:11,Grey's Anatomy: Season 13: Jukebox Hero (Episode 11),Safari MAC (Cadmium),US (United States),Grey's Anatomy,Medical Drama,Series
2017-08-24 23:09:00-04:00,0 days 00:00:22,Grey's Anatomy: Season 13: You Can Look (But You'd Better Not Touch) (Episode 10),Safari MAC (Cadmium),US (United States),Grey's Anatomy,Medical Drama,Series
2017-08-24 22:25:00-04:00,0 days 00:12:40,Grey's Anatomy: Season 13: You Haven't Done Nothin' (Episode 9),Safari MAC (Cadmium),US (United States),Grey's Anatomy,Medical Drama,Series
2017-08-24 21:54:00-04:00,0 days 00:03:43,The Fall: Season 1: Dark Descent (Episode 1),Safari MAC (Cadmium),US (United States),The Fall,Crime,Series
2017-08-23 23:36:00-04:00,0 days 00:40:22,Grey's Anatomy: Season 13: The Room Where It Happens (Episode 8),Safari MAC (Cadmium),US (United States),Grey's Anatomy,Medical Drama,Series
2017-08-23 23:30:00-04:00,0 days 00:05:31,Grey's Anatomy: Season 13: Why Try to Change Me Now (Episode 7),Safari MAC (Cadmium),US (United States),Grey's Anatomy,Medical Drama,Series
2017-08-23 23:29:00-04:00,0 days 00:01:48,Grey's Anatomy: Season 13: Roar (Episode 6),Safari MAC (Cadmium),US (United States),Grey's Anatomy,Medical Drama,Series
2017-08-23 23:16:00-04:00,0 days 00:12:14,Grey's Anatomy: Season 13: Both Sides Now (Episode 5),Safari MAC (Cadmium),US (United States),Grey's Anatomy,Medical Drama,Series
2017-08-23 23:16:00-04:00,0 days 00:00:13,Criminal Minds: Season 1: A Real Rain (Episode 17),Safari MAC (Cadmium),US (United States),Criminal Minds,Crime,Series
2017-08-22 23:54:00-04:00,0 days 00:14:57,Grey's Anatomy: Season 13: Both Sides Now (Episode 5),Safari MAC (Cadmium),US (United States),Grey's Anatomy,Medical Drama,Series
2017-08-22 23:53:00-04:00,0 days 00:00:25,Criminal Minds: Season 1: A Real Rain (Episode 17),Safari MAC (Cadmium),US (United States),Criminal Minds,Crime,Series
2017-08-22 23:53:00-04:00,0 days 00:00:22,Criminal Minds: Season 1: The Tribe (Episode 16),Safari MAC (Cadmium),US (United States),Criminal Minds,Crime,Series
2017-08-22 23:10:00-04:00,0 days 00:42:30,Criminal Minds: Season 1: Unfinished Business (Episode 15),Safari MAC (Cadmium),US (United States),Criminal Minds,Crime,Series
2017-08-22 22:52:00-04:00,0 days 00:18:28,Criminal Minds: Season 1: Riding the Lightning (Episode 14),Safari MAC (Cadmium),US (United States),Criminal Minds,Crime,Series
2017-08-22 17:38:00-04:00,0 days 00:25:56,Criminal Minds: Season 1: Riding the Lightning (Episode 14),Safari MAC (Cadmium),US (United States),Criminal Minds,Crime,Series
2017-08-22 16:56:00-04:00,0 days 00:41:44,Criminal Minds: Season 1: Poison (Episode 13),Safari MAC (Cadmium),US (United States),Criminal Minds,Crime,Series
2017-08-22 16:07:00-04:00,0 days 00:43:50,Criminal Minds: Season 1: What Fresh Hell? (Episode 12),Safari MAC (Cadmium),US (United States),Criminal Minds,Crime,Series
2017-08-22 16:07:00-04:00,0 days 00:00:06,Criminal Minds: Season 1: Blood Hungry (Episode 11),Safari MAC (Cadmium),US (United States),Criminal Minds,Crime,Series
2017-08-22 16:07:00-04:00,0 days 00:00:14,Criminal Minds: Season 1: The Popular Kids (Episode 10),Safari MAC (Cadmium),US (United States),Criminal Minds,Crime,Series
2017-08-22 16:06:00-04:00,0 days 00:00:51,Criminal Minds: Season 1: Derailed (Episode 9),Safari MAC (Cadmium),US (United States),Criminal Minds,Crime,Series
2017-08-22 16:05:00-04:00,0 days 00:01:38,Criminal Minds: Season 1: Natural Born Killer (Episode 8),Safari MAC (Cadmium),US (United States),Criminal Minds,Crime,Series
2017-08-22 15:22:00-04:00,0 days 00:42:49,Criminal Minds: Season 1: The Fox (Episode 7),Safari MAC (Cadmium),US (United States),Criminal Minds,Crime,Series
2017-08-22 14:35:00-04:00,0 days 00:41:51,Criminal Minds: Season 1: L.D.S.K. (Episode 6),Safari MAC (Cadmium),US (United States),Criminal Minds,Crime,Series
2017-08-22 14:35:00-04:00,0 days 00:00:44,Criminal Minds: Season 1: Broken Mirror (Episode 5),Safari MAC (Cadmium),US (United States),Criminal Minds,Crime,Series
2017-08-22 00:29:00-04:00,0 days 00:43:13,Criminal Minds: Season 1: Broken Mirror (Episode 5),Safari MAC (Cadmium),US (United States),Criminal Minds,Crime,Series
2017-08-21 23:28:00-04:00,0 days 00:41:29,Criminal Minds: Season 1: Plain Sight (Episode 4),Safari MAC (Cadmium),US (United States),Criminal Minds,Crime,Series
2017-08-21 22:36:00-04:00,0 days 00:42:10,Criminal Minds: Season 1: Won't Get Fooled Again (Episode 3),Safari MAC (Cadmium),US (United States),Criminal Minds,Crime,Series
2017-08-21 21:50:00-04:00,0 days 00:39:51,Criminal Minds: Season 1: Compulsion (Episode 2),Safari MAC (Cadmium),US (United States),Criminal Minds,Crime,Series
2017-08-20 21:59:00-04:00,0 days 00:03:23,Criminal Minds: Season 1: Compulsion (Episode 2),Safari MAC (Cadmium),US (United States),Criminal Minds,Crime,Series
2017-08-20 21:11:00-04:00,0 days 00:41:14,Criminal Minds: Season 1: Extreme Aggressor (Episode 1),Safari MAC (Cadmium),US (United States),Criminal Minds,Crime,Series
2017-08-17 18:52:00-04:00,0 days 00:15:22,Grey's Anatomy: Season 13: Both Sides Now (Episode 5),Apple TV 3 (revised),US (United States),Grey's Anatomy,Medical Drama,Series
2017-08-17 01:30:00-04:00,0 days 00:42:44,Scandal: Season 6: Transfer of Power (Episode 16),Apple TV 3 (revised),US (United States),Scandal,Political Drama,Series
2017-08-17 00:35:00-04:00,0 days 00:42:46,"Scandal: Season 6: Tick, Tock (Episode 15)",Apple TV 3 (revised),US (United States),Scandal,Political Drama,Series
2017-08-16 23:52:00-04:00,0 days 00:42:35,Scandal: Season 6: Head Games (Episode 14),Apple TV 3 (revised),US (United States),Scandal,Political Drama,Series
2017-08-16 23:02:00-04:00,0 days 00:42:01,Scandal: Season 6: The Box (Episode 13),Apple TV 3 (revised),US (United States),Scandal,Political Drama,Series
2017-08-16 22:11:00-04:00,0 days 00:42:17,Scandal: Season 6: Mercy (Episode 12),Apple TV 3 (revised),US (United States),Scandal,Political Drama,Series
2017-08-16 21:22:00-04:00,0 days 00:42:48,Scandal: Season 6: Trojan Horse (Episode 11),Apple TV 3 (revised),US (United States),Scandal,Political Drama,Series
2017-08-16 20:34:00-04:00,0 days 00:42:36,Scandal: Season 6: The Decision (Episode 10),Apple TV 3 (revised),US (United States),Scandal,Political Drama,Series
2017-08-16 20:29:00-04:00,0 days 00:04:17,Scandal: Season 6: Dead in the Water (Episode 9),Apple TV 3 (revised),US (United States),Scandal,Political Drama,Series
2017-08-16 15:49:00-04:00,0 days 00:38:31,Scandal: Season 6: Dead in the Water (Episode 9),Apple TV 3 (revised),US (United States),Scandal,Political Drama,Series
2017-08-16 15:04:00-04:00,0 days 00:42:41,Scandal: Season 6: A Stomach for Blood (Episode 8),Apple TV 3 (revised),US (United States),Scandal,Political Drama,Series
2017-08-16 14:17:00-04:00,0 days 00:42:55,Scandal: Season 6: A Traitor Among Us (Episode 7),Apple TV 3 (revised),US (United States),Scandal,Political Drama,Series
2017-08-16 00:18:00-04:00,0 days 00:39:11,Scandal: Season 6: They All Bow Down (Episode 5),Netflix Chrome MAC (Cadmium) HTML 5,US (United States),Scandal,Political Drama,Series
2017-08-16 00:14:00-04:00,0 days 00:02:40,Scandal: Season 6: They All Bow Down (Episode 5),Netflix Chrome MAC (Cadmium) HTML 5,US (United States),Scandal,Political Drama,Series
2017-08-16 00:12:00-04:00,0 days 00:00:47,Scandal: Season 6: They All Bow Down (Episode 5),Netflix Chrome MAC (Cadmium) HTML 5,US (United States),Scandal,Political Drama,Series
2017-08-16 00:03:00-04:00,0 days 00:08:03,Scandal: Season 6: The Belt (Episode 4),Netflix Chrome MAC (Cadmium) HTML 5,US (United States),Scandal,Political Drama,Series
2017-08-10 21:46:00-04:00,0 days 00:01:54,Parks and Recreation: Season 5: Swing Vote (Episode 21),Apple TV 3 (revised),US (United States),Parks and Recreation,Comedy,Series
2017-08-07 22:58:00-04:00,0 days 00:46:25,Prison Break: Season 4: The Final Break (Episode 23),Apple TV 3 (revised),US (United States),Prison Break,Crime,Series
2017-08-04 21:36:00-04:00,0 days 00:02:34,Prison Break: Season 4: The Final Break (Episode 23),Apple iPad 3rd Gen (Wi-Fi Only) iPad,US (United States),Prison Break,Crime,Series
2017-08-04 17:42:00-04:00,0 days 00:21:40,Prison Break: Season 4: The Final Break (Episode 23),Apple iPad 3rd Gen (Wi-Fi Only) iPad,US (United States),Prison Break,Crime,Series
2017-08-02 15:53:00-04:00,0 days 00:00:16,Prison Break: Season 4: The Final Break (Episode 23),Apple iPad 3rd Gen (Wi-Fi Only) iPad,US (United States),Prison Break,Crime,Series
